Id,Prediction
932,	8.777667678742992052e+01
933,	8.655239999870120471e+01
934,	8.688781910783134776e+01
935,	8.857786046971511951e+01
936,	9.029023453624178330e+01
937,	9.114439801298632915e+01
938,	8.636977910563378202e+01
939,	9.251800695462641499e+01
940,	8.660304325587384255e+01
941,	8.591900514547654666e+01
942,	8.690942468557514644e+01
943,	8.802184232318563772e+01
944,	9.249581152477952628e+01
945,	9.096689284731687053e+01
946,	8.898720923041298647e+01
947,	8.862076646380158707e+01
948,	8.618295940499149310e+01
949,	8.785675740303209125e+01
950,	8.601666592865601046e+01
951,	8.575302656890350761e+01
952,	8.294426503904617221e+01
953,	8.882839339679972568e+01
954,	8.564973046367714460e+01
955,	8.966049179959036053e+01
956,	8.745779441153996459e+01
957,	8.863847507690302052e+01
958,	8.679905453468006726e+01
959,	8.592670971896043852e+01
960,	8.512996007259104658e+01
961,	8.981166350278817845e+01
962,	7.997039780694255739e+01
963,	8.296621984760849955e+01
964,	8.691384582465548192e+01
965,	9.231158391416978759e+01
966,	7.946986435134233773e+01
967,	8.368979002400836009e+01
968,	9.104374865980460640e+01
969,	8.352498973412782846e+01
970,	8.828791582817724759e+01
971,	8.669902016956648083e+01
972,	8.640347110318138846e+01
973,	8.387179063966738113e+01
974,	8.926588929111919413e+01
975,	9.421361026496116153e+01
976,	8.797284685044675712e+01
977,	8.433334784693522579e+01
978,	8.943711122365277788e+01
979,	9.120112788148634309e+01
980,	8.245679178601930914e+01
981,	8.735460642525693231e+01
982,	9.263243458614181236e+01
983,	8.627746365213754132e+01
984,	8.612550895001173501e+01
985,	8.687285216255746434e+01
986,	8.647892762300992331e+01
987,	8.375944193633254997e+01
988,	8.862923496249936761e+01
989,	8.754387731843851839e+01
990,	8.462745994233983993e+01
991,	8.977074442052845882e+01
992,	9.380783138366513185e+01
993,	8.492577193905714239e+01
994,	9.262267542579206747e+01
995,	8.701124461773977714e+01
996,	8.762399794518927365e+01
997,	8.771077774097761903e+01
998,	8.328134950220646715e+01
999,	8.398085573796177528e+01
1000,	8.678313995273933301e+01
1001,	9.007535881132361055e+01
1002,	8.617124069783611162e+01
1003,	9.072726305689828052e+01
1004,	8.792970650533685273e+01
1005,	9.132722181546155582e+01
1006,	8.743304028517320603e+01
1007,	9.245915435246647007e+01
1008,	8.948690910760328165e+01
1009,	8.626718652005932597e+01
1010,	8.892361617313476074e+01
1011,	8.940428073702872780e+01
1012,	8.788386736703108681e+01
1013,	8.859385372275789905e+01
1014,	8.689972132249683057e+01
1015,	8.704444685670401327e+01
1016,	9.007220101412485747e+01
1017,	9.146119707622227679e+01
1018,	8.676454880302993899e+01
1019,	8.092362769999010652e+01
1020,	8.641418486186992709e+01
1021,	9.090141187803277489e+01
1022,	8.862725032164229333e+01
1023,	9.066803175707261175e+01
1024,	8.655009984631495001e+01
1025,	8.760976724135383620e+01
1026,	8.507585262043113516e+01
1027,	9.198623027552910969e+01
1028,	8.705255606662026935e+01
1029,	8.238999967749121822e+01
1030,	9.250077212887546807e+01
1031,	8.726946047750381297e+01
1032,	8.859818362731346042e+01
1033,	8.967775527716813144e+01
1034,	9.158551094826577810e+01
1035,	8.685651227283230469e+01
1036,	8.873470597876143984e+01
1037,	8.236927879779219097e+01
1038,	9.040470854332372141e+01
1039,	9.185924160152251261e+01
1040,	8.782965888880053740e+01
1041,	8.875338393914088897e+01
1042,	9.178168635659986307e+01
1043,	8.584440076172752754e+01
1044,	8.740539294500320011e+01
1045,	9.121539219659055675e+01
1046,	9.237405824514203800e+01
1047,	8.691473541852738549e+01
1048,	8.927220542964670358e+01
1049,	8.566089231019086014e+01
1050,	8.192803000560033411e+01
1051,	8.736049420991163572e+01
1052,	9.287857321551030054e+01
1053,	8.318645506399747092e+01
1054,	8.491373534531601308e+01
1055,	8.784686438854126322e+01
1056,	9.091073415004056812e+01
1057,	8.744371177146784646e+01
1058,	8.936012448536023101e+01
1059,	8.799270263512106283e+01
1060,	8.668208808629664475e+01
1061,	9.216630130458176495e+01
1062,	8.548250315676740740e+01
1063,	9.035694631655090348e+01
1064,	8.625648887817217769e+01
1065,	8.650409085876475501e+01
1066,	8.928866050448354486e+01
1067,	8.225075980034958434e+01
1068,	8.849529542079312705e+01
1069,	8.585335648289988342e+01
1070,	8.981546223206238722e+01
1071,	8.749661019494112679e+01
1072,	8.386589956331934559e+01
1073,	9.518092576960630424e+01
1074,	8.955468720285466588e+01
1075,	9.337844819005323416e+01
1076,	9.109577169447595679e+01
1077,	9.183959931041579239e+01
1078,	8.741002398436855003e+01
1079,	8.588224507701038135e+01
1080,	8.244195370761028130e+01
1081,	8.301696079813825691e+01
1082,	8.963788189489881120e+01
1083,	9.001617107884837310e+01
1084,	8.892806642602221245e+01
1085,	8.625294048819280590e+01
1086,	8.543536837560023400e+01
1087,	9.040188862147739712e+01
1088,	9.370541987981611953e+01
1089,	8.853454419161320743e+01
1090,	8.609161341103543919e+01
1091,	9.273167187201028128e+01
1092,	8.929785593298917945e+01
1093,	8.395747110486934162e+01
1094,	9.004536513410845089e+01
1095,	9.259414502015812332e+01
1096,	9.120974827356982928e+01
1097,	9.221999659306752051e+01
1098,	8.693099799383050197e+01
1099,	8.852996887215252286e+01
1100,	8.177256006254236809e+01
1101,	8.838042063358767564e+01
1102,	8.128404336373837680e+01
1103,	9.189605913903095313e+01
1104,	8.585200241721787506e+01
1105,	8.477720241144589863e+01
1106,	8.724379985693096273e+01
1107,	8.952934688669171237e+01
1108,	8.279091942104321333e+01
1109,	8.134824943464144553e+01
1110,	8.863177508522367987e+01
1111,	8.507010763432653278e+01
1112,	8.678829263019889595e+01
1113,	8.707517870812834815e+01
1114,	8.640636808599786889e+01
1115,	8.924495098234606871e+01
1116,	8.456654392255097719e+01
1117,	8.981105658167692241e+01
1118,	8.326166310415707983e+01
1119,	8.648664889323134730e+01
1120,	8.960681772214624630e+01
1121,	9.133916773752550000e+01
1122,	9.054269250739473307e+01
1123,	8.523906097252094582e+01
1124,	8.442225108136129563e+01
1125,	8.497273365018062918e+01
1126,	8.975238993466373927e+01
1127,	8.958866295532639867e+01
1128,	8.033032418864327440e+01
1129,	9.008889619176270003e+01
1130,	8.815483621956124693e+01
1131,	8.776186426600318669e+01
1132,	9.246149606045736391e+01
1133,	8.674813532273941519e+01
1134,	8.973223554707348626e+01
1135,	8.845697825669140002e+01
1136,	8.188556901066276339e+01
1137,	8.411863471083056254e+01
1138,	9.081369844754253506e+01
1139,	8.843627774735404046e+01
1140,	8.440194495599615720e+01
1141,	8.817941633935001278e+01
1142,	8.504554870937525379e+01
1143,	9.015385990630122137e+01
1144,	8.986768692987892848e+01
1145,	8.976144254384621490e+01
1146,	8.668758151994245509e+01
1147,	8.374277247127940882e+01
1148,	8.607301087332987777e+01
1149,	8.760193146812743237e+01
1150,	8.868268467203147054e+01
1151,	8.632872623056933037e+01
1152,	8.666515633457174772e+01
1153,	8.724858125554158050e+01
1154,	8.680345951441240970e+01
1155,	9.106632980883372852e+01
1156,	8.944726785191834040e+01
1157,	8.874631937260087966e+01
1158,	8.966809144411857346e+01
1159,	8.978653068978876206e+01
1160,	8.805129550138643424e+01
1161,	8.685077564876820588e+01
1162,	9.100163333514392150e+01
1163,	8.862846620250411434e+01
1164,	8.367209462952689591e+01
1165,	9.282526543047758594e+01
1166,	8.568715307755677202e+01
1167,	8.989155654704804022e+01
1168,	8.769362977149609151e+01
1169,	8.708998079247083979e+01
1170,	9.364186982389234970e+01
1171,	8.635600319519558354e+01
1172,	8.919222938418039348e+01
1173,	8.996572757813153487e+01
1174,	8.836391463374181399e+01
1175,	8.797690460474419183e+01
1176,	9.122413117948657657e+01
1177,	8.627628511728029537e+01
1178,	8.239769321939760971e+01
1179,	9.174742609044351127e+01
1180,	8.288657047007173162e+01
1181,	8.876056718870439965e+01
1182,	9.059983414029773030e+01
1183,	8.996121824489988228e+01
1184,	8.696639624862940821e+01
1185,	8.586630139947408225e+01
1186,	8.809952263731842947e+01
1187,	9.041025879361082218e+01
1188,	8.559321744805099286e+01
1189,	8.630878394163075029e+01
1190,	8.688902188100382773e+01
1191,	8.679262781183051345e+01
1192,	8.329520549878253632e+01
1193,	8.393841328349785158e+01
1194,	9.102052404504998151e+01
1195,	8.716371299562018748e+01
1196,	8.585812904167639203e+01
1197,	8.466226424837401510e+01
1198,	8.572215141911543412e+01
1199,	8.421194280766441409e+01
1200,	8.604748770362269283e+01
1201,	8.531531673372711566e+01
1202,	8.291704309744686441e+01
1203,	8.909559519043365583e+01
1204,	8.492285628958639165e+01
1205,	8.609710288870158479e+01
1206,	9.135927401764389799e+01
1207,	8.594307601156803855e+01
1208,	9.044128642450854727e+01
1209,	8.290761615494982095e+01
1210,	8.642399149466733377e+01
1211,	9.444002831782478324e+01
1212,	8.782253006631607661e+01
1213,	8.454886498345776147e+01
1214,	8.780173193558880484e+01
1215,	8.651354519364981854e+01
1216,	9.235046411707995162e+01
1217,	8.753352757471557766e+01
1218,	8.790217162219697400e+01
1219,	8.977366213591663779e+01
1220,	8.435387854823709120e+01
1221,	8.466243396825053935e+01
1222,	9.303631271040643469e+01
1223,	8.843651683161958488e+01
1224,	8.780696569041283794e+01
1225,	8.934944795831300723e+01
1226,	8.848330290360539152e+01
1227,	9.064092030738405015e+01
1228,	8.752697277181258073e+01
1229,	8.920978435123360839e+01
1230,	8.783511924507821789e+01
1231,	9.181728748195641288e+01
1232,	8.452314524719967892e+01
1233,	9.105796629151440413e+01
1234,	8.838209514233494701e+01
1235,	9.147842232997946610e+01
1236,	8.621069997732527668e+01
1237,	8.661022557017368229e+01
1238,	8.681139246030789991e+01
1239,	8.602710924990951469e+01
1240,	8.628907364107752187e+01
1241,	8.903443720706823683e+01
1242,	8.613071309837283707e+01
1243,	8.803582868213466384e+01
1244,	9.139932455288344215e+01
1245,	9.049735582942408030e+01
1246,	9.077380507286369493e+01
1247,	8.783007555944779199e+01
1248,	9.190073537049991614e+01
1249,	8.765816188755881910e+01
1250,	8.526042961445446622e+01
1251,	8.851288913888214438e+01
1252,	8.491378643939792425e+01
1253,	9.241985670811155273e+01
1254,	9.067814966191519943e+01
1255,	8.563364366053144749e+01
1256,	9.368529572664330374e+01
1257,	9.152678266951804176e+01
1258,	8.566112434433374290e+01
1259,	8.252282400768207538e+01
1260,	9.227764771954753087e+01
1261,	8.524674061456273932e+01
1262,	8.506228970585453908e+01
1263,	8.766735759561980501e+01
1264,	9.223688985838488463e+01
1265,	8.781300836661404219e+01
1266,	8.687268854316548072e+01
1267,	8.670319010827006423e+01
1268,	8.147556112823430396e+01
1269,	9.017225302697742961e+01
1270,	9.294221736859552152e+01
1271,	8.997432905007840986e+01
1272,	9.097250920197306812e+01
1273,	8.863323383027594105e+01
1274,	8.304611460087792807e+01
1275,	8.829904581845681832e+01
1276,	8.656299244483605548e+01
1277,	9.040810183646294718e+01
1278,	7.982528824627388531e+01
1279,	8.908897509875062326e+01
1280,	8.927625632724419802e+01
1281,	8.918095071996052070e+01
1282,	8.786029842692266811e+01
1283,	8.874596178525054313e+01
1284,	8.711041094198863277e+01
1285,	8.915553671001939051e+01
1286,	8.379119446996313059e+01
1287,	8.718770377047214026e+01
1288,	8.988136507511846673e+01
1289,	8.829049919723513540e+01
1290,	9.163792910520534463e+01
1291,	8.263979779965011119e+01
1292,	9.019699082020547110e+01
1293,	8.749251535236844290e+01
1294,	9.130451592246942027e+01
1295,	8.782365398507516829e+01
1296,	8.781918091177368524e+01
1297,	8.587945735978833284e+01
1298,	8.678799520663423550e+01
1299,	9.150387051714004372e+01
1300,	8.453133343734600658e+01
1301,	8.918403860118056059e+01
1302,	9.022258614416048772e+01
1303,	8.780617519416568939e+01
1304,	8.977295382746653729e+01
1305,	8.596664141577993234e+01
1306,	9.161887473754632083e+01
1307,	8.647494123756027307e+01
1308,	8.682237432251942266e+01
1309,	8.675856651691091770e+01
1310,	8.786373738303363723e+01
1311,	8.665419561769923007e+01
1312,	8.770202359336640541e+01
1313,	8.993583817676289982e+01
1314,	8.581576911133299745e+01
1315,	8.503296433124978648e+01
1316,	8.549215212932189445e+01
1317,	8.522973145960023089e+01
1318,	8.810377550175532235e+01
1319,	9.075081546270816091e+01
1320,	9.243629009943089159e+01
1321,	8.942305758772049273e+01
1322,	9.235099333489739593e+01
1323,	8.551251129620726488e+01
1324,	9.048944965264276163e+01
1325,	8.541638644870161556e+01
1326,	8.713623533485858275e+01
1327,	8.921010915216763237e+01
1328,	8.986149495352849215e+01
1329,	8.641778942388785367e+01
1330,	8.950673463201577817e+01
1331,	8.791622230058339937e+01
1332,	8.692139056137692421e+01
1333,	9.025308086660899676e+01
1334,	8.800855698730227061e+01
1335,	8.831811870905677608e+01
1336,	8.718372412565477703e+01
1337,	8.569847413072284326e+01
1338,	9.192586179723299722e+01
1339,	8.309973258545019803e+01
1340,	9.120871627913189172e+01
1341,	8.601481286021912354e+01
1342,	8.555133413364222861e+01
1343,	9.003787726897617461e+01
1344,	9.313429193207026913e+01
1345,	8.586233123577338233e+01
1346,	8.677749474530462237e+01
1347,	8.742637107589291645e+01
1348,	9.028464159052208515e+01
1349,	8.694062992812850155e+01
1350,	9.139999042157964482e+01
1351,	9.087682141874120134e+01
1352,	8.707836839231880788e+01
1353,	9.030573492836232674e+01
1354,	8.767754272931789217e+01
1355,	8.846691712046866485e+01
1356,	8.868644133521324591e+01
1357,	8.633009379343155842e+01
1358,	8.480221338321204883e+01
1359,	9.237029263750238783e+01
1360,	8.975731146340488920e+01
1361,	8.803659674660711687e+01
1362,	9.370046176522410519e+01
1363,	8.640501574078240310e+01
1364,	9.137243556017381252e+01
1365,	8.445699877412056367e+01
1366,	8.371171549226582442e+01
1367,	9.016670264790440115e+01
1368,	8.945297564730039142e+01
1369,	8.610744154825144392e+01
1370,	9.273886579407943032e+01
1371,	8.987005817854404199e+01
1372,	8.450089171441402414e+01
1373,	8.499940656756743351e+01
1374,	8.592152085476631385e+01
1375,	8.802992777019534287e+01
1376,	9.081723136354520420e+01
1377,	8.636456908397920529e+01
1378,	8.644233316400659817e+01
1379,	8.906236936056002662e+01
1380,	9.137953412013405341e+01
1381,	8.561203575584312375e+01
1382,	9.145099272572612392e+01
1383,	8.640487906957496023e+01
1384,	8.483028096871289847e+01
1385,	9.093371940492386329e+01
1386,	8.941085866280459982e+01
1387,	8.418029487321454951e+01
1388,	8.718611953183641106e+01
1389,	8.852928309945619390e+01
1390,	8.536435452200913687e+01
1391,	8.954977162995713513e+01
1392,	8.827649304921200724e+01
1393,	8.844629999077454841e+01
1394,	8.622234120062366003e+01
1395,	9.280773969170132887e+01
1396,	8.948550193588172874e+01
1397,	8.565635111427857851e+01
1398,	8.847937649215100464e+01
1399,	8.726868894795187259e+01
1400,	8.871360239188899754e+01
1401,	9.024766546589599159e+01
1402,	8.357511381751301371e+01
1403,	9.043671454214005223e+01
1404,	9.235481592456102362e+01
1405,	9.006874672783932567e+01
1406,	8.725094974144823823e+01
1407,	9.053582329193434930e+01
1408,	8.919100033645823089e+01
1409,	8.553753027848296142e+01
1410,	8.434204285543232515e+01
1411,	9.111149847480547237e+01
1412,	8.969377524165999205e+01
1413,	8.734429485665130244e+01
1414,	8.495344446105534075e+01
1415,	9.223421288613612035e+01
1416,	9.280780767812910881e+01
1417,	9.010480171217319878e+01
1418,	8.804159830268191911e+01
1419,	8.786514699039557286e+01
1420,	8.699599971060987968e+01
1421,	9.031217772713263514e+01
1422,	8.705196678895511297e+01
1423,	8.984361587338027277e+01
1424,	8.639037179323445059e+01
1425,	8.786398883707066432e+01
1426,	8.577843302754911292e+01
1427,	8.965447443384741177e+01
1428,	8.971178952652662986e+01
1429,	8.662183413032998658e+01
1430,	8.987334728188767485e+01
1431,	9.153558301572034850e+01
1432,	8.515297451977502874e+01
1433,	8.690444434982454425e+01
1434,	8.699838720225484678e+01
1435,	8.622719594490811801e+01
1436,	8.869316033608261307e+01
1437,	8.995653425343887477e+01
1438,	9.257339728228122055e+01
1439,	9.163535357761256250e+01
1440,	9.209417669226255043e+01
1441,	9.172447855568944419e+01
1442,	8.789016979578019573e+01
1443,	8.784265789803332325e+01
1444,	9.444547524479244771e+01
1445,	8.915962458517108757e+01
1446,	8.738408103316282904e+01
1447,	9.037469592570236898e+01
1448,	8.404663451208662650e+01
1449,	8.629119126923640692e+01
1450,	8.331161482796919415e+01
1451,	8.804731550554792818e+01
1452,	8.664673107846867595e+01
1453,	8.931538762326960068e+01
1454,	9.120591518084093252e+01
1455,	8.729321060826225676e+01
1456,	8.538389018895033189e+01
1457,	8.760181684489108989e+01
1458,	9.000419301959543361e+01
1459,	8.416963196856025320e+01
1460,	9.116367682287079788e+01
1461,	8.561488269824413067e+01
1462,	8.553972263915026986e+01
1463,	8.975828610869078261e+01
1464,	8.841717775679410352e+01
1465,	8.866360923224225132e+01
1466,	9.001556541884826856e+01
1467,	8.442241537548191843e+01
1468,	8.195814960571610186e+01
1469,	8.632769242067695359e+01
1470,	9.116115271765086447e+01
1471,	8.702333629913582058e+01
1472,	9.014333058303604673e+01
1473,	9.411290798757013931e+01
1474,	9.308534368601149822e+01
1475,	8.486738938340651828e+01
1476,	8.575123419641444400e+01
1477,	8.817208779445329014e+01
1478,	8.459660896404031405e+01
1479,	9.022309859014093547e+01
1480,	8.760146189067909006e+01
1481,	8.887178064902413155e+01
1482,	9.289185457878446073e+01
1483,	8.729057799112956673e+01
1484,	8.828545081496639568e+01
1485,	8.313701847780347975e+01
1486,	8.809095953649097055e+01
1487,	9.021042367852561483e+01
1488,	9.054546309782242020e+01
1489,	9.410861776473731766e+01
1490,	9.264100442801353097e+01
1491,	8.730632876681231380e+01
1492,	8.986718436515403141e+01
1493,	8.667783482492266955e+01
1494,	8.754416754048818916e+01
1495,	8.557758353494604364e+01
1496,	9.425403840963765845e+01
1497,	8.763376278700575028e+01
1498,	8.407655120611046584e+01
1499,	8.578704617989991732e+01
1500,	8.373585348285449470e+01
1501,	8.843078599885224378e+01
1502,	8.514671873909446731e+01
1503,	8.830841004870534050e+01
1504,	8.515813325909329023e+01
1505,	8.582464989713943737e+01
1506,	8.815569504888519248e+01
1507,	8.831826535149346569e+01
1508,	8.756351031551638187e+01
1509,	9.429500958121107601e+01
1510,	9.001915017421319476e+01
1511,	8.472686911086933037e+01
1512,	8.614611839764646106e+01
1513,	8.628962362903327232e+01
1514,	8.793939319040742930e+01
1515,	8.961260584918380800e+01
1516,	8.308150119084584162e+01
1517,	9.045572823471511015e+01
1518,	9.096488497691129282e+01
1519,	8.914864163981081902e+01
1520,	8.299087824426317184e+01
1521,	8.845644587339157283e+01
1522,	8.864393521011001553e+01
1523,	8.856308962170527366e+01
1524,	9.047555299292555731e+01
1525,	9.185232063681206682e+01
1526,	8.155227205411758007e+01
1527,	8.618990231798338186e+01
1528,	8.628877227809758210e+01
1529,	9.042329840275401409e+01
1530,	8.913402449881351686e+01
1531,	8.787500401431645969e+01
1532,	8.783268017656085647e+01
1533,	9.147773576715189847e+01
1534,	8.645306188708676132e+01
1535,	8.849707427721691033e+01
1536,	8.836798199626166195e+01
1537,	9.080774465311944255e+01
1538,	9.257883533987535429e+01
1539,	9.100217644825761454e+01
1540,	8.857033792159778329e+01
1541,	8.993956725389446660e+01
1542,	8.995117227589420850e+01
1543,	8.644945733085037887e+01
1544,	8.841970438498620410e+01
1545,	8.596108295196412996e+01
1546,	9.351386118855251084e+01
1547,	8.915029262590417147e+01
1548,	9.073737769391105701e+01
1549,	8.806529267044001585e+01
1550,	8.935424011542397693e+01
1551,	8.709377937641755807e+01
1552,	8.792445704716692489e+01
1553,	9.382793816306727308e+01
1554,	8.426876291286561127e+01
1555,	8.718247858531773886e+01
1556,	8.877605256259184330e+01
1557,	8.756490016634830909e+01
1558,	9.145347716619663458e+01
1559,	8.325128431999661416e+01
1560,	8.461088299832009341e+01
1561,	8.491521227322044751e+01
1562,	8.843868362515138415e+01
1563,	9.104733951836990968e+01
1564,	8.794944643514008931e+01
1565,	9.035911983630907685e+01
1566,	8.691666580094654648e+01
1567,	9.078989600940082028e+01
1568,	8.774481356388577069e+01
1569,	8.700350639283487908e+01
1570,	9.310993122689376378e+01
1571,	8.378062915218708895e+01
1572,	9.121120667418423977e+01
1573,	8.549967492319063922e+01
1574,	8.652025266620896105e+01
1575,	8.459610535326226000e+01
1576,	9.233357392006539044e+01
1577,	8.827423159147775777e+01
1578,	8.973654097073125513e+01
1579,	8.637039559353324591e+01
1580,	8.606551721434355784e+01
1581,	8.551684963134813700e+01
1582,	8.498322724386467542e+01
1583,	9.275363139719530636e+01
1584,	8.466307622514389664e+01
1585,	8.693897883819070671e+01
1586,	8.906979609136863019e+01
1587,	8.596120062753630009e+01
1588,	9.288705341629859902e+01
1589,	9.068973568930422857e+01
1590,	9.308922918372003608e+01
1591,	8.804873034984552760e+01
1592,	8.657340089605429512e+01
1593,	8.122950215600668855e+01
1594,	8.505521307330411673e+01
1595,	9.107418554365145269e+01
1596,	8.894136958114718539e+01
1597,	8.829613587489868110e+01
1598,	9.000961858327957543e+01
1599,	8.796878582992790996e+01
1600,	8.147839482591339788e+01
1601,	8.601964303524069066e+01
1602,	8.516157494580198772e+01
1603,	8.916477574495790748e+01
1604,	9.102639773257146771e+01
1605,	8.855974009065171515e+01
1606,	9.007497274807670351e+01
1607,	8.774267577935654572e+01
1608,	8.793634903711709683e+01
1609,	8.895984607344617245e+01
1610,	8.736251913105314770e+01
1611,	8.815098557780058286e+01
1612,	8.683601573966559783e+01
1613,	8.782311685618589081e+01
1614,	8.819027843794988542e+01
1615,	9.092767429585259720e+01
1616,	8.888861742895825557e+01
1617,	8.948326601418419557e+01
1618,	8.954276494962087440e+01
1619,	8.903920445547096563e+01
1620,	9.023681755936702586e+01
1621,	8.655579730272096128e+01
1622,	8.800781593006657033e+01
1623,	8.907083346997735873e+01
1624,	8.405795918638339970e+01
1625,	8.667138969466367371e+01
1626,	8.179881698735002260e+01
1627,	8.772203792275284684e+01
1628,	8.767250548170531488e+01
1629,	8.665094123848081153e+01
1630,	8.712784513707744338e+01
1631,	8.885986832870013075e+01
1632,	8.268055629728156930e+01
1633,	8.324620018594939097e+01
1634,	8.524296918224958119e+01
1635,	8.897704544466280652e+01
1636,	8.587552320728052280e+01
1637,	8.750485583922805688e+01
1638,	9.245121811219181041e+01
1639,	8.903171380526283940e+01
1640,	8.683780312236855536e+01
1641,	8.694032720479799536e+01
1642,	8.618917088790628611e+01
1643,	8.265174949398274862e+01
1644,	8.542415728507738493e+01
1645,	8.390390462083804834e+01
1646,	9.091403323075189746e+01
1647,	8.949831105402134312e+01
1648,	8.805446305881386593e+01
1649,	7.967099867341597985e+01
1650,	9.222180915878101359e+01
1651,	8.871159710882447769e+01
1652,	9.183505559807056784e+01
1653,	8.530534379517970933e+01
1654,	8.890893534019889444e+01
1655,	8.744188256937945880e+01
1656,	8.444256620779955824e+01
1657,	9.044954079766074528e+01
1658,	8.565584525909198987e+01
1659,	8.295239908142863783e+01
1660,	8.900920685227454499e+01
1661,	8.472096197345501878e+01
1662,	8.551423561936469753e+01
1663,	9.105827459467296592e+01
1664,	8.087606714616175907e+01
1665,	9.013199351303082096e+01
1666,	8.840913476088843481e+01
1667,	8.422762920180251456e+01
1668,	9.002659291388592067e+01
1669,	8.799877288101490080e+01
1670,	9.059437600386834788e+01
1671,	8.553018634075331761e+01
1672,	8.933203143961117121e+01
1673,	8.621479710724383949e+01
1674,	8.806158850968577667e+01
1675,	8.755909571378147405e+01
1676,	8.812935198950638949e+01
1677,	8.167317856347894178e+01
1678,	8.722617655509419876e+01
1679,	8.739499753130441206e+01
1680,	8.609197982426657347e+01
1681,	8.347878828989371414e+01
1682,	9.215005023115655547e+01
1683,	8.304881937519877511e+01
1684,	8.993738640419110197e+01
1685,	8.743397690891579543e+01
1686,	8.652638715589715446e+01
1687,	9.248919194143877576e+01
1688,	8.953081868930706833e+01
1689,	8.828901297276476612e+01
1690,	9.245579845589399781e+01
1691,	8.765096932237806016e+01
1692,	8.434606371691947402e+01
1693,	8.782451838775261876e+01
1694,	8.781694238594940316e+01
1695,	8.266936530484757384e+01
1696,	8.879615359514299655e+01
1697,	8.854665556188669484e+01
1698,	8.696374456081458959e+01
1699,	9.296000240211020582e+01
1700,	9.030708013543686263e+01
1701,	8.473400431962120649e+01
1702,	8.742707214684367045e+01
1703,	8.469227209281945079e+01
1704,	8.539487634516521553e+01
1705,	8.374273452631891246e+01
1706,	8.748566870092928127e+01
1707,	8.878884576318992572e+01
1708,	9.238102085448187495e+01
1709,	8.743663580293635107e+01
1710,	8.919533056120960168e+01
1711,	8.519577544364666721e+01
1712,	8.580605742618354270e+01
1713,	8.655012058288710364e+01
1714,	8.370125608959429542e+01
1715,	8.640223455164644406e+01
1716,	9.124087315051303904e+01
1717,	8.146484918098937555e+01
1718,	8.762625996102363501e+01
1719,	8.672209497485961549e+01
1720,	8.672730199977034715e+01
1721,	8.965249489387481674e+01
1722,	8.830933227454420376e+01
1723,	8.585554958245778323e+01
1724,	8.662389397501432597e+01
1725,	8.546389364382113740e+01
1726,	8.997332535859690950e+01
1727,	9.304266671365165564e+01
1728,	8.958190897623651949e+01
1729,	9.293060400207274085e+01
1730,	8.584938031573288697e+01
1731,	8.401073085378713756e+01
1732,	8.685955171528773633e+01
1733,	8.638166142612088549e+01
1734,	8.683260123950753950e+01
1735,	8.653973242355100126e+01
1736,	8.840547984705366957e+01
1737,	8.504629895045539456e+01
1738,	8.867318818326197061e+01
1739,	8.650666497777757513e+01
1740,	8.991989956338238699e+01
1741,	8.677962636179464084e+01
1742,	8.758666612480294589e+01
1743,	8.431995495527587536e+01
1744,	8.629735305936821987e+01
1745,	9.054663056518518260e+01
1746,	8.553644321518714833e+01
1747,	8.752401219315098047e+01
1748,	8.332301316626221421e+01
1749,	8.355269409050845297e+01
1750,	8.936717086179334046e+01
1751,	8.930360640443194598e+01
1752,	9.417520810055502523e+01
1753,	8.706713819793954201e+01
1754,	8.992195762519790492e+01
1755,	8.746515950655988547e+01
1756,	8.221002664372143443e+01
1757,	8.605847377803584664e+01
1758,	8.889557530986637346e+01
1759,	8.436447102637688999e+01
1760,	8.579940567287650310e+01
1761,	9.132452398442131880e+01
1762,	8.442285702143369974e+01
1763,	9.194124155350783667e+01
1764,	8.624673826347880379e+01
1765,	8.753491015044021140e+01
1766,	8.507167878864251520e+01
1767,	8.920920684861205530e+01
1768,	8.964731995579458612e+01
1769,	8.744903248780092042e+01
1770,	8.500103672567649937e+01
1771,	8.621876003290259405e+01
1772,	8.506042545026630819e+01
1773,	8.841308881106144213e+01
1774,	8.449029327850335847e+01
1775,	8.904952064323572358e+01
1776,	8.451879840738247651e+01
1777,	8.941444815563095005e+01
1778,	8.878173350352372495e+01
1779,	8.830383721961041488e+01
1780,	8.868180134087191391e+01
1781,	8.648867529319261394e+01
1782,	8.750803086205789327e+01
1783,	8.749073372804215865e+01
1784,	8.358255619693073868e+01
1785,	8.273873132437719846e+01
1786,	8.879643984061020490e+01
1787,	8.687280840147464289e+01
1788,	8.833257841662079102e+01
1789,	8.448767891285331189e+01
1790,	8.671980130945520671e+01
1791,	9.251589803690342251e+01
1792,	8.728912305632988478e+01
1793,	8.700647525988783570e+01
1794,	8.578968278666164338e+01
1795,	8.947938985340910278e+01
1796,	8.845064863081742601e+01
1797,	8.965788889836699127e+01
1798,	9.032685687410857156e+01
1799,	8.842522721277221365e+01
1800,	8.706118879018522705e+01
1801,	8.755044846701255778e+01
1802,	8.841850336923697284e+01
1803,	9.267809676633518734e+01
1804,	9.004673927975595404e+01
1805,	8.404126981854163603e+01
1806,	8.745893325074199254e+01
1807,	8.372597205748168392e+01
1808,	9.064190414291292086e+01
1809,	8.131394326622137214e+01
